Ping: <@397080824924602380> | Id: 397080824924602380 | Username: Corrupt#1000 | Badges: Early Supporter | Creation Date: 31-12-2017 18:37:26
Ping: <@387977000306081795> | Id: 387977000306081795 | Username: Anthony死王#7610 | Badges: Early Supporter | Creation Date: 06-12-2017 15:42:05
Ping: <@342722856767062029> | Id: 342722856767062029 | Username: AnTo.#1187 | Badges: Early Supporter | Creation Date: 03-08-2017 19:38:16
Ping: <@184864839565443072> | Id: 184864839565443072 | Username: anzu#1000 | Badges: Early Supporter | Creation Date: 25-05-2016 05:06:52
Ping: <@168100782472822784> | Id: 168100782472822784 | Username: Appah ♥#1337 | Badges: Early Supporter | Creation Date: 08-04-2016 22:52:29
Ping: <@109533999575117824> | Id: 109533999575117824 | Username: Apsu#8074 | Badges: Early Supporter | Creation Date: 30-10-2015 07:09:00
Ping: <@464592570069024769> | Id: 464592570069024769 | Username: Apzy120#9788 | Badges: Early Supporter | Creation Date: 06-07-2018 02:45:00
Ping: <@304100283552890881> | Id: 304100283552890881 | Username: AquaSpace#5880 | Badges: Early Supporter | Creation Date: 19-04-2017 05:45:57
Ping: <@245968119384899585> | Id: 245968119384899585 | Username: Ara#3970 | Badges: Early Supporter | Creation Date: 09-11-2016 18:49:29
Ping: <@168291842872442881> | Id: 168291842872442881 | Username: Arc#4517 | Badges: Early Supporter | Creation Date: 09-04-2016 11:31:42
Ping: <@95638804945182720> | Id: 95638804945182720 | Username: Arcadia#4187 | Badges: Early Supporter | Creation Date: 21-09-2015 23:54:27
Ping: <@236197697747550208> | Id: 236197697747550208 | Username: Ardy#5435 | Badges: Early Supporter | Creation Date: 13-10-2016 20:45:19
Ping: <@172522468764811274> | Id: 172522468764811274 | Username: Argonaut_of_MC#0239 | Badges: Early Supporter | Creation Date: 21-04-2016 03:42:41
Ping: <@283736450338521088> | Id: 283736450338521088 | Username: Aris#5470 | Badges: Early Supporter | Creation Date: 22-02-2017 00:07:21
Ping: <@298551740788375552> | Id: 298551740788375552 | Username: Arka#0420 | Badges: Early Supporter | Creation Date: 03-04-2017 22:18:01
Ping: <@158116299556388864> | Id: 158116299556388864 | Username: Arken#6974 | Badges: Early Supporter | Creation Date: 12-03-2016 08:37:43
Ping: <@474254573624885249> | Id: 474254573624885249 | Username: Art4sv#1221 | Badges: Early Supporter | Creation Date: 01-08-2018 18:38:21
Ping: <@254793314585280512> | Id: 254793314585280512 | Username: arthurxo#0003 | Badges: Partnered Server Owner | Creation Date: 04-12-2016 03:17:40
Ping: <@324167060215037953> | Id: 324167060215037953 | Username: Artling#0079 | Badges: Early Supporter | Creation Date: 13-06-2017 14:44:09
Ping: <@227487342099824640> | Id: 227487342099824640 | Username: Arv#0154 | Badges: Early Supporter | Creation Date: 19-09-2016 19:53:28
Ping: <@159310844964896768> | Id: 159310844964896768 | Username: Ash#2345 | Badges: Early Supporter | Creation Date: 15-03-2016 15:44:25
Ping: <@324734973061890050> | Id: 324734973061890050 | Username: ash ⚢#0415 | Badges: Early Supporter | Creation Date: 15-06-2017 04:20:50
Ping: <@155736479321030656> | Id: 155736479321030656 | Username: Asian#0001 | Badges: Early Supporter | Creation Date: 05-03-2016 19:01:10
Ping: <@210418223311486980> | Id: 210418223311486980 | Username: asian#7777 | Badges: Early Supporter | Creation Date: 03-08-2016 17:26:53
Ping: <@355581045275623435> | Id: 355581045275623435 | Username: ASL#4758 | Badges: Early Supporter | Creation Date: 08-09-2017 07:12:07
Ping: <@197544316913188864> | Id: 197544316913188864 | Username: Asteiri#0547 | Badges: Early Supporter | Creation Date: 29-06-2016 04:50:35
Ping: <@150223465322905600> | Id: 150223465322905600 | Username: Asz#7985 | Badges: Early Supporter | Creation Date: 19-02-2016 13:54:25
Ping: <@263050257632329729> | Id: 263050257632329729 | Username: Atticusth7#2131 | Badges: Early Supporter | Creation Date: 26-12-2016 22:07:48
Ping: <@264324221470113793> | Id: 264324221470113793 | Username: ate and sleeps#3536 | Badges: Early Supporter | Creation Date: 30-12-2016 10:30:05
Ping: <@259856486610501642> | Id: 259856486610501642 | Username: Atelo 🌸#5795 | Badges: Early Supporter | Creation Date: 18-12-2016 02:36:54
Ping: <@219831560549957633> | Id: 219831560549957633 | Username: atikabubu#4269 | Badges: Early Supporter | Creation Date: 29-08-2016 16:52:08
Ping: <@353350332316909580> | Id: 353350332316909580 | Username: atisvto#3987 | Badges: Early Supporter | Creation Date: 02-09-2017 03:28:04
Ping: <@335110617314754561> | Id: 335110617314754561 | Username: Atmos#0101 | Badges: Early Supporter | Creation Date: 13-07-2017 19:29:57
Ping: <@213795453794385921> | Id: 213795453794385921 | Username: AunteaGenie#3825 | Badges: Early Supporter | Creation Date: 13-08-2016 01:06:48
Ping: <@91331011568222208> | Id: 91331011568222208 | Username: austin#6969 | Badges: Early Supporter | Creation Date: 10-09-2015 02:36:50
Ping: <@421955897984811019> | Id: 421955897984811019 | Username: ayano#7935 | Badges: Early Supporter | Creation Date: 10-03-2018 10:02:05
Ping: <@231857243816067082> | Id: 231857243816067082 | Username: ayje#0001 | Badges: Early Supporter | Creation Date: 01-10-2016 21:17:54
Ping: <@165635081367584769> | Id: 165635081367584769 | Username: Ayudon#4444 | Badges: Early Supporter | Creation Date: 02-04-2016 03:34:40
Ping: <@171230257100226561> | Id: 171230257100226561 | Username: ayydith#6666 | Badges: Early Supporter | Creation Date: 17-04-2016 14:07:54
Ping: <@195237137313038337> | Id: 195237137313038337 | Username: AZ_Mountain#3420 | Badges: Early Supporter | Creation Date: 22-06-2016 20:02:40
Ping: <@167732579439607808> | Id: 167732579439607808 | Username: Azatro#0001 | Badges: Early Supporter | Creation Date: 07-04-2016 22:29:23
Ping: <@140317992180252672> | Id: 140317992180252672 | Username: b ✩#0001 | Badges: Early Supporter | Creation Date: 23-01-2016 05:53:36
Ping: <@157337394742427648> | Id: 157337394742427648 | Username: Baby J#2218 | Badges: Early Supporter | Creation Date: 10-03-2016 05:02:38
Ping: <@244214189810384896> | Id: 244214189810384896 | Username: Baconator#0001 | Badges: Early Supporter | Creation Date: 04-11-2016 22:40:00
Ping: <@111878414884958208> | Id: 111878414884958208 | Username: Bad Kitten#0069 | Badges: Early Supporter | Creation Date: 05-11-2015 18:24:52
Ping: <@162898883184295936> | Id: 162898883184295936 | Username: BadSideofBright#2010 | Badges: Early Supporter | Creation Date: 25-03-2016 13:22:00
Ping: <@143481855612551168> | Id: 143481855612551168 | Username: BAGMAN#1444 | Badges: Early Supporter | Creation Date: 31-01-2016 23:25:40
Ping: <@231315725640400896> | Id: 231315725640400896 | Username: Baka#5395 | Badges: Early Supporter | Creation Date: 30-09-2016 09:26:06
Ping: <@274645209516605440> | Id: 274645209516605440 | Username: balls#7081 | Badges: Early Supporter | Creation Date: 27-01-2017 22:02:00
Ping: <@102183052339335168> | Id: 102183052339335168 | Username: balsamic VIN-A-GAH#1399 | Badges: Early Supporter | Creation Date: 10-10-2015 01:18:58
Ping: <@140717881305333760> | Id: 140717881305333760 | Username: Bananana#2402 | Badges: Early Supporter | Creation Date: 24-01-2016 08:22:37
Ping: <@268783348317421568> | Id: 268783348317421568 | Username: Banda#3122 | Badges: Early Verified Bot Developer | Creation Date: 11-01-2017 17:49:03
Ping: <@132370122454204416> | Id: 132370122454204416 | Username: Bangdini#6833 | Badges: Early Supporter | Creation Date: 01-01-2016 07:31:36
Ping: <@160043757570490368> | Id: 160043757570490368 | Username: BasedGokuX#6669 | Badges: Early Supporter | Creation Date: 17-03-2016 16:16:45
Ping: <@208861474683224064> | Id: 208861474683224064 | Username: BassSounds#9625 | Badges: Early Supporter | Creation Date: 30-07-2016 10:20:56
Ping: <@166628600114577408> | Id: 166628600114577408 | Username: Batemanis#1507 | Badges: Early Supporter | Creation Date: 04-04-2016 21:22:34
Ping: <@238345669994217473> | Id: 238345669994217473 | Username: bb#0354 | Badges: Early Supporter | Creation Date: 19-10-2016 19:00:35
Ping: <@335242623478661120> | Id: 335242623478661120 | Username: BDON#0011 | Badges: Early Supporter | Creation Date: 14-07-2017 04:14:29
Ping: <@124919896567054337> | Id: 124919896567054337 | Username: Beanut#5871 | Badges: Early Supporter | Creation Date: 11-12-2015 18:07:04
Ping: <@150417173720989696> | Id: 150417173720989696 | Username: Beccs#0001 | Badges: Early Supporter | Creation Date: 20-02-2016 02:44:08
Ping: <@280298146268053504> | Id: 280298146268053504 | Username: Beekeeper Alex#0001 | Badges: Early Supporter | Creation Date: 12-02-2017 12:24:45
Ping: <@137391694969700352> | Id: 137391694969700352 | Username: beelirious#2304 | Badges: Early Supporter | Creation Date: 15-01-2016 04:05:32
Ping: <@321471141312987137> | Id: 321471141312987137 | Username: beetle#1000 | Badges: Early Supporter | Creation Date: 06-06-2017 04:11:32
Ping: <@280508843841028098> | Id: 280508843841028098 | Username: Bella#8461 | Badges: Early Supporter | Creation Date: 13-02-2017 02:21:59
Ping: <@478643191470489612> | Id: 478643191470489612 | Username: Bembo#8136 | Badges: Early Supporter | Creation Date: 13-08-2018 21:17:09
Ping: <@464277931724898306> | Id: 464277931724898306 | Username: bendencies#8888 | Badges: Early Supporter | Creation Date: 05-07-2018 05:54:44
Ping: <@130530833013407744> | Id: 130530833013407744 | Username: Benji-#4502 | Badges: Early Supporter | Creation Date: 27-12-2015 05:42:55
Ping: <@95333176339070976> | Id: 95333176339070976 | Username: Bewks#9996 | Badges: Early Supporter | Creation Date: 21-09-2015 03:40:00
Ping: <@195040955299135499> | Id: 195040955299135499 | Username: bhmberry#2722 | Badges: Early Supporter | Creation Date: 22-06-2016 07:03:07
Ping: <@271024919108780043> | Id: 271024919108780043 | Username: chickytendy#6969 | Badges: Early Supporter | Creation Date: 17-01-2017 22:16:16
Ping: <@98140981047611392> | Id: 98140981047611392 | Username: Big_Deaddy#0340 | Badges: Early Supporter | Creation Date: 28-09-2015 21:37:13
Ping: <@144433928155955200> | Id: 144433928155955200 | Username: bigdaddy2#0420 | Badges: Early Supporter | Creation Date: 03-02-2016 14:28:51
Ping: <@113384080640368640> | Id: 113384080640368640 | Username: Biggles#0709 | Badges: Early Supporter | Creation Date: 09-11-2015 22:07:51
Ping: <@155903220579827714> | Id: 155903220579827714 | Username: bingbongs#6969 | Badges: Early Supporter | Creation Date: 06-03-2016 06:03:44
Ping: <@120364093595975682> | Id: 120364093595975682 | Username: Biramon#4678 | Badges: Early Supporter | Creation Date: 29-11-2015 04:23:56
Ping: <@242050477422804992> | Id: 242050477422804992 | Username: Bl4zeman#0929 | Badges: Early Supporter | Creation Date: 30-10-2016 00:22:10
Ping: <@156225219172761600> | Id: 156225219172761600 | Username: Blargles#0591 | Badges: Early Supporter | Creation Date: 07-03-2016 03:23:14
Ping: <@144420139511709696> | Id: 144420139511709696 | Username: Bleach#2676 | Badges: Early Supporter | Creation Date: 03-02-2016 13:34:04
Ping: <@176794584079269888> | Id: 176794584079269888 | Username: bleach#8008 | Badges: Early Supporter | Creation Date: 02-05-2016 22:38:33
Ping: <@349287352482660352> | Id: 349287352482660352 | Username: blendify#1234 | Badges: Early Supporter | Creation Date: 21-08-2017 22:23:14
Ping: <@323131479259480064> | Id: 323131479259480064 | Username: blonde#0598 | Badges: Early Supporter | Creation Date: 10-06-2017 18:09:08
Ping: <@288691828793016323> | Id: 288691828793016323 | Username: BloodSpear#8647 | Badges: Early Supporter | Creation Date: 07-03-2017 16:18:15
Ping: <@214417392074227714> | Id: 214417392074227714 | Username: Blue Iris#9225 | Badges: Early Supporter | Creation Date: 14-08-2016 18:18:09
Ping: <@199743810320859137> | Id: 199743810320859137 | Username: Blue~#1670 | Badges: Early Supporter | Creation Date: 05-07-2016 06:30:35
Ping: <@155432705708916737> | Id: 155432705708916737 | Username: Boatzy#5209 | Badges: Early Supporter | Creation Date: 04-03-2016 22:54:04
Ping: <@690420846774321221> | Id: 690420846774321221 | Username: BobDotCom#0001 | Badges: Partnered Server Owner | Creation Date: 20-03-2020 05:45:57
Ping: <@323435930369130508> | Id: 323435930369130508 | Username: bobu#0666 | Badges: Early Supporter | Creation Date: 11-06-2017 14:18:54
Ping: <@294171328913735680> | Id: 294171328913735680 | Username: Bochen-kun#9458 | Badges: Early Supporter | Creation Date: 22-03-2017 19:11:50
Ping: <@292583521514553344> | Id: 292583521514553344 | Username: Boeul𝕚tze🦋#1007 | Badges: Early Supporter | Creation Date: 18-03-2017 10:02:27
Ping: <@157607425468399616> | Id: 157607425468399616 | Username: Bolty#1997 | Badges: Early Supporter | Creation Date: 10-03-2016 22:55:38
Ping: <@335042682277855234> | Id: 335042682277855234 | Username: Boon#2889 | Badges: Early Supporter | Creation Date: 13-07-2017 15:00:00
Ping: <@614347404656771102> | Id: 614347404656771102 | Username: boon#0022 | Badges: Discord Certified Moderator | Creation Date: 23-08-2019 08:37:15
Ping: <@280620013046464513> | Id: 280620013046464513 | Username: boop#0811 | Badges: Early Supporter | Creation Date: 13-02-2017 09:43:44
Ping: <@205745502266851329> | Id: 205745502266851329 | Username: Bopke#1337 | Badges: Early Supporter, Early Verified Bot Developer | Creation Date: 21-07-2016 19:59:10
Ping: <@140187291862696127> | Id: 140187291862696127 | Username: Born Loser#0001 | Badges: Early Supporter | Creation Date: 22-01-2016 21:14:14
Ping: <@243814427143569418> | Id: 243814427143569418 | Username: BoSS_MrZ#0001 | Badges: Early Supporter | Creation Date: 03-11-2016 20:11:29
Ping: <@397074624883720192> | Id: 397074624883720192 | Username: Aman Jaiswal AJ#1238 | Badges: Early Verified Bot Developer | Creation Date: 31-12-2017 18:12:47
Ping: <@214917749380481024> | Id: 214917749380481024 | Username: Bower1jp#3397 | Badges: Early Supporter | Creation Date: 16-08-2016 03:26:24
Ping: <@209418053182685184> | Id: 209418053182685184 | Username: bowman#3621 | Badges: Early Supporter | Creation Date: 31-07-2016 23:12:34
Ping: <@308707063993860116> | Id: 308707063993860116 | Username: BrammyS#0001 | Badges: Early Supporter, Early Verified Bot Developer | Creation Date: 01-05-2017 22:51:39
Ping: <@248195448441929748> | Id: 248195448441929748 | Username: Brandoo#1906 | Badges: Early Supporter | Creation Date: 15-11-2016 22:20:06
Ping: <@301528679089963009> | Id: 301528679089963009 | Username: Brandøn#9946 | Badges: Early Supporter | Creation Date: 12-04-2017 03:27:19
Ping: <@161786264444469248> | Id: 161786264444469248 | Username: Breads#0021 | Badges: Early Supporter | Creation Date: 22-03-2016 11:40:51
Ping: <@199018407151009792> | Id: 199018407151009792 | Username: Briannn#0911 | Badges: Early Supporter | Creation Date: 03-07-2016 06:28:05
Ping: <@247160333481803777> | Id: 247160333481803777 | Username: Brick#7500 | Badges: Early Supporter | Creation Date: 13-11-2016 01:46:55
Ping: <@335972430470316034> | Id: 335972430470316034 | Username: brit#0625 | Badges: Early Supporter | Creation Date: 16-07-2017 04:34:29
Ping: <@122054159229911042> | Id: 122054159229911042 | Username: Brocake#1337 | Badges: Early Supporter | Creation Date: 03-12-2015 20:19:39
Ping: <@149620125807411201> | Id: 149620125807411201 | Username: Broccoli#1337 | Badges: Early Supporter | Creation Date: 17-02-2016 21:56:57
Ping: <@302133154129641472> | Id: 302133154129641472 | Username: Bronson#4907 | Badges: Early Supporter | Creation Date: 13-04-2017 19:29:17
Ping: <@216707724161974272> | Id: 216707724161974272 | Username: Bryzd#7777 | Badges: Early Supporter | Creation Date: 21-08-2016 01:59:07
Ping: <@110627778541412352> | Id: 110627778541412352 | Username: Bubba Dreemurr#0841 | Badges: Early Supporter | Creation Date: 02-11-2015 07:35:17
Ping: <@344941411260694528> | Id: 344941411260694528 | Username: Bubly#7924 | Badges: Early Supporter | Creation Date: 09-08-2017 22:34:01
Ping: <@245667748951097344> | Id: 245667748951097344 | Username: Buck#6980 | Badges: Early Supporter | Creation Date: 08-11-2016 22:55:55
Ping: <@186201877178875904> | Id: 186201877178875904 | Username: Bucket#0666 | Badges: Early Supporter | Creation Date: 28-05-2016 21:39:46
Ping: <@81965853486092288> | Id: 81965853486092288 | Username: Bum#8922 | Badges: Early Supporter | Creation Date: 15-08-2015 06:23:02
Ping: <@118112879844130824> | Id: 118112879844130824 | Username: bun#5595 | Badges: Early Supporter | Creation Date: 22-11-2015 23:18:24
Ping: <@166953638961479681> | Id: 166953638961479681 | Username: BunuDonk#8888 | Badges: Early Supporter | Creation Date: 05-04-2016 18:54:09
Ping: <@260536244402913281> | Id: 260536244402913281 | Username: Bunyanna#7492 | Badges: Early Supporter | Creation Date: 19-12-2016 23:38:01
Ping: <@186107067545812992> | Id: 186107067545812992 | Username: buttikin#2222 | Badges: Early Supporter | Creation Date: 28-05-2016 15:23:02
Ping: <@247783654791708672> | Id: 247783654791708672 | Username: Buumi#0404 | Badges: Early Supporter | Creation Date: 14-11-2016 19:03:46
Ping: <@166332091498364929> | Id: 166332091498364929 | Username: Byummie#0001 | Badges: Early Supporter | Creation Date: 04-04-2016 01:44:20
